,title,point,market,title_mod
1015, 포기생채(200g/무농약),120,두레생협, 포기생채
1016, 감자(1kg/무농약),150,두레생협, 감자
1017, 참죽나무순(2kg/유기),3750,두레생협, 참죽나무순
1018, 두레 해찬사과(3kg),2580,두레생협, 두레 해찬사과
1019, 무화과(500g/무농약/해남),400,두레생협, 무화과
1020, 여주말림(50g/무농약),250,두레생협, 여주말림
1021, 되호박(1개/유기),90,두레생협, 되호박
1022, 여주(2개/무농약),200,두레생협, 여주
1023, 쥐눈이콩(500g/유기),620,두레생협, 쥐눈이콩
1024, 애호박(5개/무농약/급식),470,두레생협, 애호박
1025, 양상추(200g/무농약),140,두레생협, 양상추
1026, 친환경 쌈배추(500g),140,두레생협, 친환경 쌈배추
1027, 풋고추(2kg/무농약),760,두레생협, 풋고추
1028, 실속감자(5kg/무농약),950,두레생협, 실속감자
1029, 음나무(200g/유기),180,두레생협, 음나무
1030, 파프리카(150g/무농약),180,두레생협, 파프리카
1031, 무농약 콩나물(봉),90,이마트, 무농약 콩나물
1032, 무농약 숙주나물(봉),120,이마트, 무농약 숙주나물
1033, 농약없이 재배한 무농약 부럼호두 180g,640,이마트, 농약없이 재배한 무농약 부럼호두 
1034, 무농약호두와 땅콩이 들어간 부럼세트 200g,440,이마트, 무농약호두와 땅콩이 들어간 부럼세트 
1035, 무농약 찰수수쌀500g,440,이마트, 무농약 찰수수쌀
1036, 무농약 볶은 피땅콩 300g,340,올가니카, 무농약 볶은 피땅콩 
1037, 슈퍼퐁A(SJ-SA) 13kg (용기형),2790,삼진그린푸드, 슈퍼퐁  
1038, 베지터블 친환경 포크,2170,홈케어, 베지터블 친환경 포크
1039, 베지터블 친환경 스푼포크,2170,홈케어, 베지터블 친환경 스푼포크
1040, 대파(친환경/파채)120g/팩/특/특품,80,과천농협(판매), 대파팩특특품
1041, 가시오가피(200g/유기),160,두레생협, 가시오가피
1042, 차조(500g/유기),790,두레생협, 차조
1043, 무농약 우리농가수 청결참기름,1240,이마트, 무농약 우리농가수 청결참기름
1044, 우리농가수무농약들기름270ml,1520,이마트, 우리농가수무농약들기름
1045, 우리농가수무농약들기름160ml,900,이마트, 우리농가수무농약들기름
1046, 기장(500g/무농약),610,두레생협, 기장
1047, 베이비채소혼합,120,하나로마트, 베이비채소혼합
1048, 베이비혼합,450,하나로마트, 베이비혼합
1049, 베이비모듬,230,하나로마트, 베이비모듬
1050, 냉동다진애호박(60g/유기),200,두레생협, 냉동다진애호박
1051, 냉동다진적양배추(60g/유기),160,두레생협, 냉동다진적양배추
1052, 냉동다진콜리플라워(60g/유기),190,두레생협, 냉동다진콜리플라워
1053, 냉동다진표고버섯(60g/유기),190,두레생협, 냉동다진표고버섯
1054, 냉동다진양배추(60g/유기),100,두레생협, 냉동다진양배추
1055, 냉동다진브로콜리(60g/유기),130,두레생협, 냉동다진브로콜리
1056, 냉동다진당근(60g/유기),110,두레생협, 냉동다진당근
1057, 친환경종이접시 260파이,2780,삼풍종합물산, 친환경종이접시 파이
1058, 친환경종이접시 200파이,2240,삼풍종합물산, 친환경종이접시 파이
1059, 유기농 고시히카리 3kg,740,이마트, 유기농 고시히카리 
1060, 무농약 율무쌀 400g,490,이마트, 무농약 율무쌀 
1061, 무농약 차좁쌀 450g,440,이마트, 무농약 차좁쌀 
1062, 무농약 찰수수쌀 450g,440,이마트, 무농약 찰수수쌀 
1063, 무농약 찰기장쌀 450g,590,이마트, 무농약 찰기장쌀 
1064, 유기농 신동진쌀4kg,1090,이마트, 유기농 신동진쌀
1065, 유기농 찰현미1.5kg,490,이마트, 유기농 찰현미
1066, 유기농 찹쌀1.5kg,490,이마트, 유기농 찹쌀
1067, 무농약 현미3kg,840,이마트, 무농약 현미
1068, 무농약 찰현미3kg,940,이마트, 무농약 찰현미
1069, 유기농 찹쌀2kg,640,이마트, 유기농 찹쌀
1070, 유기농현미 3kg,840,이마트, 유기농현미 
1071, 유기농찰현미 1kg,390,이마트, 유기농찰현미 
1072, 무농약이상_홍고추,170,초록마을, 무농약이상홍고추
1073, 건양 유기농 물레방아쌀5kg,990,이마트, 건양 유기농 물레방아쌀
1074, 무농약 물레방아쌀10kg,2340,이마트, 무농약 물레방아쌀
1075, 무농약 물레방아쌀5kg,1090,이마트, 무농약 물레방아쌀
1076, 친환경 조각 컬리플라워 300g,340,올가홀푸드, 친환경 조각 컬리플라워 
1077, 유기농 치킨스톡 140g(14g*10),470,올가홀푸드, 유기농 치킨스톡 
1078, 순하게 무첨가 세안용 물비누(150ml),1950,(유)강청, 순하게 무첨가 세안용 물비누
1079, 피코크 씨솔트카라멜&크림치즈 팝콘 [120g],90,제이앤이, 피코크 씨솔트카라멜크림치즈 팝콘 
1080, 피코크 스윗&솔트 팝콘 [450g],340,제이앤이, 피코크 스윗솔트 팝콘 
1081, 피코크 스키니 팝콘 [18g],30,제이앤이, 피코크 스키니 팝콘 
1082, 피코크 스윗&솔트 팝콘 [140g],90,제이앤이, 피코크 스윗솔트 팝콘 
1083, 자연주의 유기농 쌀 뻥튀기,140,이마트, 자연주의 유기농 쌀 뻥튀기
1084, 자연주의 유기농 고소한 콘푸레이크,390,이마트, 자연주의 유기농 고소한 콘푸레이크
1085, 자연주의 유기농 코코아볼,390,이마트, 자연주의 유기농 코코아볼
1086, 지구대장 순수유기농현미과자 30g,140,올가홀푸드, 지구대장 순수유기농현미과자 
1087, 유기농 아몬드 콘푸레이크 300g,340,올가홀푸드, 유기농 아몬드 콘푸레이크 
1088, 톨스토리 유기농 콘프레이크,330,이마트, 톨스토리 유기농 콘프레이크
1089, 유기농 통곡물 블랙푸레이크300g,340,올가홀푸드, 유기농 통곡물 블랙푸레이크
1090, 유기농 사계절 후르츠 푸레이크 230g,290,올가홀푸드, 유기농 사계절 후르츠 푸레이크 
1091, 아침마루유기농백미-10kg,2700,한반도농업협동조합(판매), 아침마루유기농백미
1092, 한반도 유기농 백미 4kg,1120,한반도농업협동조합(판매), 한반도 유기농 백미 
1093, 무농약찹쌀 2kg,640,이마트, 무농약찹쌀 
1094, 양채류-쌈채,10,로컬푸드 직매장, 양채류쌈채
1095, 약용작물류-망초,10,로컬푸드 직매장, 약용작물류망초
1096, 약용작물류-대마,10,로컬푸드 직매장, 약용작물류대마
1097, 약용작물류-초석잠,10,로컬푸드 직매장, 약용작물류초석잠
1098, 약용작물류-헛개나무,10,로컬푸드 직매장, 약용작물류헛개나무
1099, 약용작물류-저근백피,10,로컬푸드 직매장, 약용작물류저근백피
1100, 약용작물류-인삼,10,로컬푸드 직매장, 약용작물류인삼
1101, 약용작물류-울금,10,로컬푸드 직매장, 약용작물류울금
1102, 약용작물류-선인장,10,로컬푸드 직매장, 약용작물류선인장
1103, 약용작물류-백합,10,로컬푸드 직매장, 약용작물류백합
1104, 메론(무농약)/1입/통/특,360,하나로마트, 메론입통특
1105, 토마토(친환경)/3kg/박스/특/건강과일,420,하나로마트, 토마토박스특건강과일
1106, 흑토마토(유기농)1kg/팩/특,360,하나로마트, 흑토마토팩특
1107, 대추방울토마토(무농약)/1kg/팩/특,250,이마트/ 하나로마트, 대추방울토마토팩특
1108, 노랑대추방울토마토(친환경)/1.5kg/박스/특,460,하나로마트, 노랑대추방울토마토박스특
1109, 사과(저탄소/데일리)/2.5kg/박스/특,2240,하나로마트, 사과박스특
1110, 딱딱한복숭아(저탄소/3kg/10내/국산),4190,하나로마트, 딱딱한복숭아
1111, 꽃이피는아침 주방세제 500g,600,자연과함께, 꽃이피는아침 주방세제 
1112, 우리아이입안애유기농쌀,470,초록마을, 우리아이입안애유기농쌀
1113, 무농약이상_세발나물200g,120,초록마을, 무농약이상세발나물
1114, 무농약이상_청양고추,110,초록마을, 무농약이상청양고추
1115, 무농약이상_풋고추,130,초록마을, 무농약이상풋고추
1116, 무농약이상_오이,190,초록마을, 무농약이상오이
1117, 유기농녹즙신선초,190,초록마을, 유기농녹즙신선초
1118, 유기농녹즙케일,190,초록마을, 유기농녹즙케일
1119, 유기농명품혼합과일세트,5450,초록마을, 유기농명품혼합과일세트
1120, 무농약이상_양배추,160,초록마을, 무농약이상양배추
1121, 무농약이상_통우엉,340,초록마을, 무농약이상통우엉
1122, 무농약이상_유채나물(하루나),90,초록마을, 무농약이상유채나물
1123, 무농약이상_남해초,190,초록마을, 무농약이상남해초
1124, 유기농 잣,1490,이마트, 유기농 잣
1125, 무농약 국산조각호두,740,이마트, 무농약 국산조각호두
1126, 무농약 잣,890,이마트, 무농약 잣
1127, 잣호두 선물세트2호,6470,두레생협, 잣호두 선물세트호
1128, (햇)씨째먹는 건포도(130g/무농약),680,두레생협, 씨째먹는 건포도
1129, 볶은 해바라기씨(170g/무농약),800,두레생협, 볶은 해바라기씨
1130, 저탄소인증 부드러운복숭아(5~6입/팩),2070,이마트, 저탄소인증 부드러운복숭아
1131, 친환경 메론(2입/소과/봉),640,이마트, 친환경 메론
1132, 친환경 대추방울토마토(1kg/팩),240,이마트, 친환경 대추방울토마토
1133, 친환경 부추(봉),140,이마트, 친환경 부추
1134, 친환경 감자 2kg/박스,590,이마트, 친환경 감자 박스
1135, 친환경백오이 2입,120,이마트, 친환경백오이 입
1136, 유기농 화이트 아스파라거스,290,이마트, 유기농 화이트 아스파라거스
1137, 무농약 파프리카(1입),140,이마트, 무농약 파프리카
1138, 친환경양배추(조각),170,이마트, 친환경양배추
1139, 행복 채소(풋고추/150g),60,두레생협, 행복 채소
1140, [친환경]친환경 제주 블루베리(유기농/280g),440,올가홀푸드, 친환경 제주 블루베리
1141, 뿌리또 친환경 이중 지퍼백 15매 25*30CM,340,래딕스글로비즈, 뿌리또 친환경 이중 지퍼백 매 
1142, 뿌리또 친환경 이중 지퍼백 15매 18*20CM,230,래딕스글로비즈, 뿌리또 친환경 이중 지퍼백 매 
1143, 뿌리또 친환경 종이컵 184ml 1000p,2380,래딕스글로비즈, 뿌리또 친환경 종이컵  
1144, 뿌리또 친환경 종이컵 340ml 10개입,150,래딕스글로비즈, 뿌리또 친환경 종이컵  개입
1145, 뿌리또 친환경 종이컵 184ml 25개입,130,래딕스글로비즈, 뿌리또 친환경 종이컵  개입
1146, 뿌리또 친환경 종이호일 30cm*20m,530,래딕스글로비즈, 뿌리또 친환경 종이호일 
1147, 뿌리또 친환경 위생장갑 100매,370,래딕스글로비즈, 뿌리또 친환경 위생장갑 매
1148, 뿌리또 친환경 위생백 100BAGS 30X45CM,420,래딕스글로비즈, 뿌리또 친환경 위생백  
1149, 뿌리또 친환경 위생백 100BAGS 25X35CM,300,래딕스글로비즈, 뿌리또 친환경 위생백  
1150, 뿌리또 친환경 위생백 100BAGS 17X25CM,200,래딕스글로비즈, 뿌리또 친환경 위생백  
1151, 뿌리또 친환경 랩 30cm * 50m,530,래딕스글로비즈, 뿌리또 친환경 랩   
1152, 뿌리또 친환경 랩 20cm * 50m,430,래딕스글로비즈, 뿌리또 친환경 랩   
1153, 데코 점보롤 500M 1겹,1770,한아름산업, 데코 점보롤  겹
1154, 유기농콩으로키운콩나물,90,초록마을, 유기농콩으로키운콩나물
1155, 무농약숙주나물,120,초록마을, 무농약숙주나물
1156, 한눈에 반한 딸기(무농약이상/900g),840,올가홀푸드, 한눈에 반한 딸기
1157, [친환경]햇수미감자(친환경/3kg),640,올가홀푸드, 햇수미감자
1158, 딸기(무농약/480g),590,올가홀푸드, 딸기
1159, 샘표 유기농 자연콩간장 500ml,280,이마트, 샘표 유기농 자연콩간장 
1160, 친환경 제주 레몬(무농약/3입),490,올가홀푸드, 친환경 제주 레몬
1161, 유기농 친환경 사과식초 허니 500ml,600,올가홀푸드, 유기농 친환경 사과식초 허니 
1162, 그린앤블랙 유기농코코아 125g,470,올가홀푸드, 그린앤블랙 유기농코코아 
1163, 유기농 티딩 비스킷,420,올가홀푸드, 유기농 티딩 비스킷
1164, 유기찰수수(미숫가루)1kg,410,올가홀푸드, 유기찰수수
1165, 유기백태(미숫가루)1kg,350,올가홀푸드, 유기백태
1166, 맛타리100g(무농약),40,올가홀푸드, 맛타리
1167, 새송이100g(무농약),60,올가홀푸드, 새송이
1168, 저탄소인증 햇사과(4-6입/봉),1790,이마트, 저탄소인증 햇사과
1169, 유기농 제스프리 썬골드키위(팩),470,이마트, 유기농 제스프리 썬골드키위
1170, 무농약 단호박(통),190,이마트, 무농약 단호박
1171, 무농약 깐양파,140,이마트, 무농약 깐양파
1172, 저탄소인증 신비복숭아 (5~6입),1040,이마트, 저탄소인증 신비복숭아 
1173, 저탄소인증 신비복숭아(5~6입/팩),1040,이마트, 저탄소인증 신비복숭아
1174, 저탄소인증 사과(특/2입팩),1620,이마트, 저탄소인증 사과
1175, 저탄소인증 천도복숭아(오월도/팩),1490,이마트, 저탄소인증 천도복숭아
1176, 저탄소인증 국산체리(팩),1190,이마트, 저탄소인증 국산체리
1177, 무농약 초당옥수수 (2입),240,이마트, 무농약 초당옥수수 
1178, 저탄소인증 당도선별 성주참외(봉),1480,이마트, 저탄소인증 당도선별 성주참외
1179, 저탄소인증 대소꿀수박(9kg),3280,이마트, 저탄소인증 대소꿀수박
1180, 저탄소인증 대소꿀수박(8kg),3130,이마트, 저탄소인증 대소꿀수박
1181, 저탄소인증 대소꿀수박(7kg),2980,이마트, 저탄소인증 대소꿀수박
1182, 유기농 듬뿍 담은 표고버섯,290,이마트, 유기농 듬뿍 담은 표고버섯
1183, 저탄소인증 마음이 예쁜 성주참외(봉),1630,이마트, 저탄소인증 마음이 예쁜 성주참외
1184, 유기농 명이나물,140,이마트, 유기농 명이나물
1185, 친환경 한끼 양파 (2입),90,이마트, 친환경 한끼 양파 
1186, 저탄소인증 천혜향(4입/팩),1410,이마트, 저탄소인증 천혜향
1187, 유기농순작보리차300g(티백),140,이마트, 유기농순작보리차
1188, 유기순작보리차500g(알곡),110,이마트, 유기순작보리차
1189, 유기 순작 첫 보리차160g(티백),120,이마트, 유기 순작 첫 보리차
1190, 기장(무농약/500g),600,올가홀푸드, 기장
1191, 토미 점보롤 300m,300,동방제지, 토미 점보롤 
1192, 토미 페이퍼타올 100매,90,동방제지, 토미 페이퍼타올 매
1193, 토미 점보롤 500m,360,동방제지, 토미 점보롤 
1194, 찹쌀백미(2kg/유기/햇살처럼아이처럼),570,두레생협, 찹쌀백미
1195, 가지(2입/무농약),150,두레생협, 가지
1196, 쑥소쿰 세탁세제 일반/드럼겸용 1.6 L 리필,450,네이처홀드, 쑥소쿰 세탁세제 일반드럼겸용   리필
1197, 쑥소쿰 세탁세제 일반/드럼겸용 1.8 L 용기,780,네이처홀드, 쑥소쿰 세탁세제 일반드럼겸용   용기
1198, 쑥소쿰 주방세제 1.2 L 리필,370,네이처홀드, 쑥소쿰 주방세제   리필
1199, 쑥소쿰 주방세제 750 mL용기,670,네이처홀드, 쑥소쿰 주방세제  용기
